#,x_cen,y_cen,Cluster,x1,y1,x2,y2,x3,y3,x4,y4,nombre_imagen
10403,157,34,1,138,24,138,43,175,43,175,24,2013-03-18_14_45_10
10404,393,259,4,355,237,355,281,431,281,431,237,2013-03-18_14_50_10
10405,305,245,18,271,224,271,266,338,266,338,224,2013-03-18_14_50_10
10406,360,216,8,328,197,328,234,391,234,391,197,2013-03-18_14_50_10
10407,277,204,16,247,186,247,222,308,222,308,186,2013-03-18_14_50_10
10408,245,167,0,217,151,217,183,274,183,274,151,2013-03-18_14_50_10
10409,224,136,12,197,120,197,152,251,152,251,120,2013-03-18_14_50_10
10410,213,112,3,189,99,189,125,237,125,237,99,2013-03-18_14_50_10
10411,338,290,11,304,268,304,312,372,312,372,268,2013-03-18_14_50_10
10412,300,147,13,274,134,274,161,326,161,326,134,2013-03-18_14_50_10
10413,326,176,10,297,160,297,193,355,193,355,160,2013-03-18_14_50_10
10414,191,89,19,168,78,168,100,214,100,214,78,2013-03-18_14_50_10
10415,172,66,17,150,54,150,79,193,79,193,54,2013-03-18_14_50_10
10416,257,98,5,234,84,234,112,279,112,279,84,2013-03-18_14_50_10
10417,278,123,14,253,111,253,136,303,136,303,111,2013-03-18_14_50_10
10418,239,76,7,213,64,213,87,265,87,265,64,2013-03-18_14_50_10
10419,171,50,6,151,40,151,60,192,60,192,40,2013-03-18_14_50_10
10420,223,55,9,203,46,203,65,243,65,243,46,2013-03-18_14_50_10
10421,194,23,15,175,15,175,32,212,32,212,15,2013-03-18_14_50_10
10422,194,11,15,175,4,175,18,213,18,213,4,2013-03-18_14_50_10
10423,215,39,2,195,30,195,49,235,49,235,30,2013-03-18_14_50_10
10424,157,34,1,138,24,138,43,175,43,175,24,2013-03-18_14_50_10
10425,404,262,4,370,241,370,283,437,283,437,241,2013-03-18_15_00_10
10426,304,245,18,271,224,271,266,338,266,338,224,2013-03-18_15_00_10
10427,360,216,8,328,198,328,234,391,234,391,198,2013-03-18_15_00_10
10428,277,204,16,246,186,246,222,308,222,308,186,2013-03-18_15_00_10
10429,338,290,11,304,267,304,313,373,313,373,267,2013-03-18_15_00_10
10430,224,136,12,197,120,197,152,251,152,251,120,2013-03-18_15_00_10
10431,245,167,0,217,151,217,183,274,183,274,151,2013-03-18_15_00_10
10432,213,112,3,189,99,189,125,237,125,237,99,2013-03-18_15_00_10
10433,300,148,13,274,135,274,161,326,161,326,135,2013-03-18_15_00_10
10434,326,176,10,297,160,297,193,355,193,355,160,2013-03-18_15_00_10
10435,172,67,17,150,54,150,79,193,79,193,54,2013-03-18_15_00_10
10436,191,89,19,168,78,168,101,215,101,215,78,2013-03-18_15_00_10
10437,257,98,5,235,84,235,112,279,112,279,84,2013-03-18_15_00_10
10438,278,123,14,253,111,253,136,302,136,302,111,2013-03-18_15_00_10
10439,171,50,6,150,39,150,60,191,60,191,39,2013-03-18_15_00_10
10440,239,76,7,214,64,214,87,264,87,264,64,2013-03-18_15_00_10
10441,194,24,15,176,15,176,32,212,32,212,15,2013-03-18_15_00_10
10442,223,55,9,203,46,203,65,243,65,243,46,2013-03-18_15_00_10
10443,337,326,20,319,315,319,337,356,337,356,315,2013-03-18_15_00_10
10444,194,11,15,175,5,175,18,214,18,214,5,2013-03-18_15_00_10
10445,215,40,2,195,30,195,50,235,50,235,30,2013-03-18_15_00_10
10446,157,34,1,138,24,138,44,175,44,175,24,2013-03-18_15_00_10
10447,305,245,18,271,224,271,266,338,266,338,224,2013-03-18_15_05_10
10448,404,262,4,370,241,370,283,438,283,438,241,2013-03-18_15_05_10
10449,277,204,16,247,186,247,222,308,222,308,186,2013-03-18_15_05_10
10450,224,136,12,197,119,197,152,251,152,251,119,2013-03-18_15_05_10
10451,360,216,8,328,198,328,234,391,234,391,198,2013-03-18_15_05_10
10452,245,167,0,217,151,217,183,274,183,274,151,2013-03-18_15_05_10
10453,213,112,3,189,99,189,125,237,125,237,99,2013-03-18_15_05_10
10454,338,290,11,304,267,304,312,373,312,373,267,2013-03-18_15_05_10
10455,326,176,10,297,160,297,193,354,193,354,160,2013-03-18_15_05_10
10456,355,165,-1,330,145,330,184,380,184,380,145,2013-03-18_15_05_10
10457,172,66,17,150,54,150,79,193,79,193,54,2013-03-18_15_05_10
10458,278,124,14,253,111,253,136,302,136,302,111,2013-03-18_15_05_10
10459,191,89,19,168,78,168,101,215,101,215,78,2013-03-18_15_05_10
10460,257,98,5,235,84,235,112,279,112,279,84,2013-03-18_15_05_10
10461,223,55,9,203,46,203,65,242,65,242,46,2013-03-18_15_05_10
10462,171,50,6,151,39,151,60,192,60,192,39,2013-03-18_15_05_10
10463,239,75,7,213,64,213,87,264,87,264,64,2013-03-18_15_05_10
10464,194,23,15,176,15,176,32,212,32,212,15,2013-03-18_15_05_10
10465,195,11,15,176,4,176,18,214,18,214,4,2013-03-18_15_05_10
10466,157,34,1,138,24,138,43,175,43,175,24,2013-03-18_15_05_10
10467,304,245,18,271,224,271,266,338,266,338,224,2013-03-18_15_10_10
10468,404,262,4,371,241,371,283,437,283,437,241,2013-03-18_15_10_10
10469,360,216,8,329,198,329,234,392,234,392,198,2013-03-18_15_10_10
10470,277,204,16,246,186,246,223,308,223,308,186,2013-03-18_15_10_10
10471,245,167,0,217,151,217,183,274,183,274,151,2013-03-18_15_10_10
10472,213,112,3,189,99,189,125,238,125,238,99,2013-03-18_15_10_10
10473,224,136,12,197,120,197,152,251,152,251,120,2013-03-18_15_10_10
10474,301,149,13,271,135,271,162,330,162,330,135,2013-03-18_15_10_10
10475,338,290,11,304,267,304,313,373,313,373,267,2013-03-18_15_10_10
10476,172,66,17,150,54,150,79,193,79,193,54,2013-03-18_15_10_10
10477,326,176,10,297,159,297,193,355,193,355,159,2013-03-18_15_10_10
10478,192,89,19,168,78,168,101,215,101,215,78,2013-03-18_15_10_10
10479,257,98,5,235,84,235,112,279,112,279,84,2013-03-18_15_10_10
10480,279,124,14,253,111,253,137,304,137,304,111,2013-03-18_15_10_10
10481,239,75,7,213,63,213,87,264,87,264,63,2013-03-18_15_10_10
10482,171,50,6,151,39,151,60,192,60,192,39,2013-03-18_15_10_10
10483,222,56,9,202,46,202,65,242,65,242,46,2013-03-18_15_10_10
10484,194,23,15,176,15,176,31,212,31,212,15,2013-03-18_15_10_10
10485,195,11,15,175,4,175,18,214,18,214,4,2013-03-18_15_10_10
10486,156,34,1,138,24,138,43,175,43,175,24,2013-03-18_15_10_10
10487,304,245,18,271,224,271,266,338,266,338,224,2013-03-18_15_15_10
10488,404,262,4,370,241,370,283,438,283,438,241,2013-03-18_15_15_10
10489,360,216,8,329,198,329,234,391,234,391,198,2013-03-18_15_15_10
10490,277,204,16,246,186,246,222,308,222,308,186,2013-03-18_15_15_10
10491,224,136,12,197,120,197,152,250,152,250,120,2013-03-18_15_15_10
10492,245,167,0,217,151,217,183,274,183,274,151,2013-03-18_15_15_10
10493,213,112,3,189,99,189,125,237,125,237,99,2013-03-18_15_15_10
10494,338,290,11,304,267,304,312,373,312,373,267,2013-03-18_15_15_10
10495,301,149,13,271,135,271,163,330,163,330,135,2013-03-18_15_15_10
10496,326,176,10,297,159,297,193,355,193,355,159,2013-03-18_15_15_10
10497,177,65,17,152,52,152,79,202,79,202,52,2013-03-18_15_15_10
10498,192,89,19,168,78,168,100,215,100,215,78,2013-03-18_15_15_10
10499,278,124,14,253,111,253,137,302,137,302,111,2013-03-18_15_15_10
10500,257,98,5,234,84,234,112,279,112,279,84,2013-03-18_15_15_10
10501,222,56,9,203,46,203,65,242,65,242,46,2013-03-18_15_15_10
10502,165,48,6,150,39,150,57,181,57,181,39,2013-03-18_15_15_10
10503,239,76,7,213,64,213,87,264,87,264,64,2013-03-18_15_15_10
10504,194,11,15,175,4,175,18,213,18,213,4,2013-03-18_15_15_10
10505,338,326,20,318,315,318,336,358,336,358,315,2013-03-18_15_15_10
10506,156,34,1,138,25,138,43,173,43,173,25,2013-03-18_15_15_10
10507,304,245,18,271,224,271,265,338,265,338,224,2013-03-18_15_20_11
10508,404,262,4,371,241,371,283,438,283,438,241,2013-03-18_15_20_11
10509,360,216,8,328,198,328,234,391,234,391,198,2013-03-18_15_20_11
10510,277,204,16,246,185,246,222,308,222,308,185,2013-03-18_15_20_11
10511,245,167,0,216,151,216,183,274,183,274,151,2013-03-18_15_20_11
10512,213,112,3,189,99,189,125,237,125,237,99,2013-03-18_15_20_11
10513,224,136,12,197,120,197,152,251,152,251,120,2013-03-18_15_20_11
10514,339,290,11,304,267,304,312,373,312,373,267,2013-03-18_15_20_11
10515,300,149,13,271,135,271,163,330,163,330,135,2013-03-18_15_20_11
10516,326,176,10,297,159,297,193,355,193,355,159,2013-03-18_15_20_11
10517,177,66,17,152,52,152,79,202,79,202,52,2013-03-18_15_20_11
10518,191,89,19,168,78,168,100,214,100,214,78,2013-03-18_15_20_11
10519,278,124,14,253,111,253,137,303,137,303,111,2013-03-18_15_20_11
10520,257,98,5,234,84,234,112,279,112,279,84,2013-03-18_15_20_11
10521,222,56,9,202,46,202,66,242,66,242,46,2013-03-18_15_20_11
10522,165,48,6,150,39,150,57,180,57,180,39,2013-03-18_15_20_11
10523,239,76,7,214,64,214,87,264,87,264,64,2013-03-18_15_20_11
10524,157,34,1,138,24,138,43,175,43,175,24,2013-03-18_15_20_11
10525,195,11,15,176,5,176,18,214,18,214,5,2013-03-18_15_20_11
10526,304,245,18,271,224,271,266,338,266,338,224,2013-03-18_15_25_11
10527,404,262,4,370,242,370,283,437,283,437,242,2013-03-18_15_25_11
10528,360,216,8,329,198,329,234,391,234,391,198,2013-03-18_15_25_11
10529,213,112,3,189,99,189,125,237,125,237,99,2013-03-18_15_25_11
10530,224,136,12,197,120,197,152,251,152,251,120,2013-03-18_15_25_11
10531,277,204,16,246,186,246,223,308,223,308,186,2013-03-18_15_25_11
10532,245,167,0,217,151,217,184,274,184,274,151,2013-03-18_15_25_11
10533,338,290,11,304,268,304,313,373,313,373,268,2013-03-18_15_25_11
10534,301,150,13,271,136,271,165,331,165,331,136,2013-03-18_15_25_11
10535,337,178,10,308,162,308,195,366,195,366,162,2013-03-18_15_25_11
10536,191,89,19,168,78,168,100,214,100,214,78,2013-03-18_15_25_11
10537,278,124,14,253,111,253,137,302,137,302,111,2013-03-18_15_25_11
10538,257,98,5,234,84,234,112,279,112,279,84,2013-03-18_15_25_11
10539,177,65,17,153,52,153,79,202,79,202,52,2013-03-18_15_25_11
10540,239,76,7,214,64,214,87,264,87,264,64,2013-03-18_15_25_11
10541,338,326,20,318,315,318,337,358,337,358,315,2013-03-18_15_25_11
10542,223,56,9,203,46,203,65,242,65,242,46,2013-03-18_15_25_11
10543,404,262,4,370,242,370,283,438,283,438,242,2013-03-18_15_30_11
10544,305,245,18,271,224,271,265,338,265,338,224,2013-03-18_15_30_11
10545,360,216,8,329,198,329,234,392,234,392,198,2013-03-18_15_30_11
10546,224,136,12,197,120,197,152,250,152,250,120,2013-03-18_15_30_11
10547,277,204,16,246,186,246,223,308,223,308,186,2013-03-18_15_30_11
10548,245,167,0,217,151,217,183,274,183,274,151,2013-03-18_15_30_11
10549,213,112,3,189,99,189,125,237,125,237,99,2013-03-18_15_30_11
10550,301,150,13,271,135,271,164,330,164,330,135,2013-03-18_15_30_11
10551,338,290,11,304,267,304,313,373,313,373,267,2013-03-18_15_30_11
10552,278,124,14,253,111,253,137,302,137,302,111,2013-03-18_15_30_11
10553,192,89,19,169,78,169,100,215,100,215,78,2013-03-18_15_30_11
10554,327,180,10,293,163,293,197,360,197,360,163,2013-03-18_15_30_11
10555,257,98,5,235,84,235,112,279,112,279,84,2013-03-18_15_30_11
10556,177,66,17,152,52,152,79,202,79,202,52,2013-03-18_15_30_11
10557,239,76,7,213,64,213,87,264,87,264,64,2013-03-18_15_30_11
10558,223,56,9,203,46,203,65,243,65,243,46,2013-03-18_15_30_11
10559,336,326,20,318,315,318,337,355,337,355,315,2013-03-18_15_30_11
10560,404,262,4,370,241,370,283,438,283,438,241,2013-03-18_15_45_11
10561,305,245,18,271,224,271,266,338,266,338,224,2013-03-18_15_45_11
10562,360,216,8,328,198,328,234,391,234,391,198,2013-03-18_15_45_11
10563,277,204,16,246,185,246,223,308,223,308,185,2013-03-18_15_45_11
10564,224,136,12,197,120,197,152,251,152,251,120,2013-03-18_15_45_11
10565,245,167,0,217,151,217,183,274,183,274,151,2013-03-18_15_45_11
10566,213,112,3,188,99,188,125,237,125,237,99,2013-03-18_15_45_11
10567,301,150,13,271,135,271,165,330,165,330,135,2013-03-18_15_45_11
10568,338,290,11,304,268,304,312,372,312,372,268,2013-03-18_15_45_11
10569,278,124,14,253,111,253,137,303,137,303,111,2013-03-18_15_45_11
10570,192,89,19,168,78,168,101,215,101,215,78,2013-03-18_15_45_11
10571,178,68,17,152,56,152,80,204,80,204,56,2013-03-18_15_45_11
10572,342,181,10,320,165,320,197,365,197,365,165,2013-03-18_15_45_11
10573,257,98,5,234,84,234,112,279,112,279,84,2013-03-18_15_45_11
10574,239,76,7,213,64,213,87,264,87,264,64,2013-03-18_15_45_11
10575,223,56,9,203,46,203,66,243,66,243,46,2013-03-18_15_45_11
10576,404,262,4,370,241,370,283,437,283,437,241,2013-03-18_15_50_11
10577,305,245,18,271,224,271,266,338,266,338,224,2013-03-18_15_50_11
10578,359,216,8,328,198,328,234,391,234,391,198,2013-03-18_15_50_11
10579,277,204,16,247,186,247,223,308,223,308,186,2013-03-18_15_50_11
10580,246,167,0,217,151,217,183,274,183,274,151,2013-03-18_15_50_11
10581,213,112,3,189,99,189,124,237,124,237,99,2013-03-18_15_50_11
10582,224,136,12,197,120,197,152,251,152,251,120,2013-03-18_15_50_11
10583,339,290,11,304,268,304,313,373,313,373,268,2013-03-18_15_50_11
10584,300,150,13,271,135,271,165,330,165,330,135,2013-03-18_15_50_11
10585,192,89,19,168,78,168,100,215,100,215,78,2013-03-18_15_50_11
10586,278,124,14,253,110,253,137,303,137,303,110,2013-03-18_15_50_11
10587,178,68,17,152,55,152,80,203,80,203,55,2013-03-18_15_50_11
10588,337,181,10,308,165,308,197,365,197,365,165,2013-03-18_15_50_11
10589,257,98,5,235,84,235,112,279,112,279,84,2013-03-18_15_50_11
10590,238,76,7,214,65,214,87,263,87,263,65,2013-03-18_15_50_11
10591,335,326,20,319,315,319,337,351,337,351,315,2013-03-18_15_50_11
10592,223,56,9,203,46,203,65,242,65,242,46,2013-03-18_15_50_11
10593,404,262,4,371,241,371,283,437,283,437,241,2013-03-18_15_55_11
10594,305,245,18,271,224,271,266,338,266,338,224,2013-03-18_15_55_11
10595,359,216,8,328,198,328,234,391,234,391,198,2013-03-18_15_55_11
10596,224,136,12,197,120,197,152,251,152,251,120,2013-03-18_15_55_11
10597,277,205,16,246,186,246,225,308,225,308,186,2013-03-18_15_55_11
10598,213,112,3,189,99,189,125,237,125,237,99,2013-03-18_15_55_11
10599,245,167,0,216,151,216,183,274,183,274,151,2013-03-18_15_55_11
10600,301,150,13,271,136,271,165,330,165,330,136,2013-03-18_15_55_11
10601,339,290,11,304,267,304,312,373,312,373,267,2013-03-18_15_55_11
10602,192,89,19,168,78,168,100,215,100,215,78,2013-03-18_15_55_11
10603,278,124,14,253,111,253,137,303,137,303,111,2013-03-18_15_55_11
10604,178,68,17,152,55,152,81,204,81,204,55,2013-03-18_15_55_11
10605,342,181,10,319,165,319,197,365,197,365,165,2013-03-18_15_55_11
10606,257,98,5,235,83,235,112,279,112,279,83,2013-03-18_15_55_11
10607,239,75,7,213,64,213,87,264,87,264,64,2013-03-18_15_55_11
10608,339,326,20,319,315,319,337,358,337,358,315,2013-03-18_15_55_11
10609,223,56,9,203,46,203,66,242,66,242,46,2013-03-18_15_55_11
10610,404,262,4,370,241,370,283,437,283,437,241,2013-03-18_16_00_11
10611,305,245,18,271,224,271,266,338,266,338,224,2013-03-18_16_00_11
10612,359,216,8,328,198,328,234,391,234,391,198,2013-03-18_16_00_11
10613,277,204,16,246,186,246,222,308,222,308,186,2013-03-18_16_00_11
10614,213,112,3,189,99,189,125,237,125,237,99,2013-03-18_16_00_11
10615,245,167,0,217,151,217,183,274,183,274,151,2013-03-18_16_00_11
10616,225,136,12,198,119,198,152,252,152,252,119,2013-03-18_16_00_11
10617,301,151,13,271,136,271,165,330,165,330,136,2013-03-18_16_00_11
10618,339,290,11,304,268,304,312,374,312,374,268,2013-03-18_16_00_11
10619,191,89,19,168,77,168,101,215,101,215,77,2013-03-18_16_00_11
10620,178,68,17,152,56,152,81,204,81,204,56,2013-03-18_16_00_11
10621,278,124,14,253,111,253,137,303,137,303,111,2013-03-18_16_00_11
10622,340,181,10,314,165,314,197,365,197,365,165,2013-03-18_16_00_11
10623,257,98,5,235,84,235,112,279,112,279,84,2013-03-18_16_00_11
10624,238,76,7,213,64,213,87,264,87,264,64,2013-03-18_16_00_11
10625,223,56,9,203,46,203,66,242,66,242,46,2013-03-18_16_00_11
10626,305,245,18,271,224,271,265,338,265,338,224,2013-03-18_16_05_11
10627,404,262,4,371,241,371,283,437,283,437,241,2013-03-18_16_05_11
10628,359,216,8,328,198,328,234,391,234,391,198,2013-03-18_16_05_11
10629,245,167,0,217,151,217,183,274,183,274,151,2013-03-18_16_05_11
10630,277,204,16,246,185,246,223,308,223,308,185,2013-03-18_16_05_11
10631,213,112,3,189,99,189,125,237,125,237,99,2013-03-18_16_05_11
10632,301,150,13,271,135,271,165,330,165,330,135,2013-03-18_16_05_11
10633,224,136,12,197,120,197,152,252,152,252,120,2013-03-18_16_05_11
10634,339,290,11,304,267,304,312,374,312,374,267,2013-03-18_16_05_11
10635,278,124,14,253,110,253,137,302,137,302,110,2013-03-18_16_05_11
10636,191,89,19,168,78,168,101,215,101,215,78,2013-03-18_16_05_11
10637,340,181,10,316,165,316,197,365,197,365,165,2013-03-18_16_05_11
10638,178,68,17,152,56,152,80,204,80,204,56,2013-03-18_16_05_11
10639,257,98,5,234,84,234,112,279,112,279,84,2013-03-18_16_05_11
10640,239,75,7,214,64,214,87,264,87,264,64,2013-03-18_16_05_11
10641,223,56,9,203,46,203,66,242,66,242,46,2013-03-18_16_05_11
10642,404,262,4,371,242,371,283,438,283,438,242,2013-03-18_16_10_12
10643,305,245,18,271,224,271,266,338,266,338,224,2013-03-18_16_10_12
10644,360,216,8,328,198,328,234,391,234,391,198,2013-03-18_16_10_12
10645,277,204,16,247,186,247,222,308,222,308,186,2013-03-18_16_10_12
10646,224,136,12,197,120,197,152,250,152,250,120,2013-03-18_16_10_12
10647,213,112,3,189,99,189,125,237,125,237,99,2013-03-18_16_10_12
10648,245,167,0,217,151,217,183,274,183,274,151,2013-03-18_16_10_12
10649,300,150,13,270,136,270,165,330,165,330,136,2013-03-18_16_10_12
10650,338,289,11,304,267,304,311,372,311,372,267,2013-03-18_16_10_12
10651,192,89,19,168,78,168,100,215,100,215,78,2013-03-18_16_10_12
10652,278,124,14,253,111,253,137,302,137,302,111,2013-03-18_16_10_12
10653,178,68,17,152,56,152,81,204,81,204,56,2013-03-18_16_10_12
10654,337,181,10,309,165,309,197,365,197,365,165,2013-03-18_16_10_12
10655,257,98,5,234,84,234,111,279,111,279,84,2013-03-18_16_10_12
10656,239,76,7,214,64,214,87,264,87,264,64,2013-03-18_16_10_12
10657,223,56,9,203,46,203,65,242,65,242,46,2013-03-18_16_10_12
10658,337,326,20,319,315,319,337,355,337,355,315,2013-03-18_16_10_12
10659,404,262,4,370,242,370,283,438,283,438,242,2013-03-18_16_15_12
10660,305,245,18,271,224,271,266,338,266,338,224,2013-03-18_16_15_12
10661,359,216,8,327,198,327,234,391,234,391,198,2013-03-18_16_15_12
10662,277,204,16,246,185,246,222,308,222,308,185,2013-03-18_16_15_12
10663,213,112,3,189,99,189,125,237,125,237,99,2013-03-18_16_15_12
10664,224,136,12,197,120,197,152,250,152,250,120,2013-03-18_16_15_12
10665,246,167,0,217,151,217,183,274,183,274,151,2013-03-18_16_15_12
10666,338,290,11,304,267,304,312,372,312,372,267,2013-03-18_16_15_12
10667,300,150,13,271,135,271,165,330,165,330,135,2013-03-18_16_15_12
10668,192,90,19,168,78,168,101,215,101,215,78,2013-03-18_16_15_12
10669,178,68,17,151,55,151,81,204,81,204,55,2013-03-18_16_15_12
10670,278,124,14,253,111,253,137,302,137,302,111,2013-03-18_16_15_12
10671,257,98,5,235,84,235,112,279,112,279,84,2013-03-18_16_15_12
10672,340,181,10,315,165,315,197,364,197,364,165,2013-03-18_16_15_12
10673,238,75,7,213,63,213,87,264,87,264,63,2013-03-18_16_15_12
10674,229,56,9,208,47,208,66,249,66,249,47,2013-03-18_16_15_12
10675,404,262,4,370,241,370,283,437,283,437,241,2013-03-18_16_20_12
10676,305,245,18,271,224,271,266,338,266,338,224,2013-03-18_16_20_12
10677,359,216,8,328,198,328,234,391,234,391,198,2013-03-18_16_20_12
10678,277,204,16,247,186,247,222,308,222,308,186,2013-03-18_16_20_12
10679,245,167,0,217,151,217,183,274,183,274,151,2013-03-18_16_20_12
10680,224,136,12,197,120,197,152,251,152,251,120,2013-03-18_16_20_12
10681,213,112,3,189,99,189,125,237,125,237,99,2013-03-18_16_20_12
10682,339,290,11,304,268,304,313,373,313,373,268,2013-03-18_16_20_12
10683,300,150,13,271,135,271,165,330,165,330,135,2013-03-18_16_20_12
10684,191,89,19,168,78,168,100,215,100,215,78,2013-03-18_16_20_12
10685,178,68,17,152,56,152,81,204,81,204,56,2013-03-18_16_20_12
10686,257,98,5,235,84,235,112,279,112,279,84,2013-03-18_16_20_12
10687,278,124,14,253,111,253,137,303,137,303,111,2013-03-18_16_20_12
10688,342,181,10,320,165,320,197,365,197,365,165,2013-03-18_16_20_12
10689,238,75,7,213,63,213,87,264,87,264,63,2013-03-18_16_20_12
10690,229,56,9,208,47,208,66,249,66,249,47,2013-03-18_16_20_12
10691,195,11,15,176,4,176,18,214,18,214,4,2013-03-18_16_20_12
10692,194,24,15,176,15,176,32,212,32,212,15,2013-03-18_16_20_12
10693,336,326,20,318,315,318,337,354,337,354,315,2013-03-18_16_20_12
10694,169,48,6,151,39,151,57,187,57,187,39,2013-03-18_16_20_12
10695,157,34,1,138,25,138,43,175,43,175,25,2013-03-18_16_20_12
10696,210,40,2,190,31,190,50,230,50,230,31,2013-03-18_16_20_12
10697,404,262,4,371,241,371,283,437,283,437,241,2013-03-18_16_25_12
10698,305,245,18,271,224,271,265,338,265,338,224,2013-03-18_16_25_12
10699,359,216,8,328,198,328,234,391,234,391,198,2013-03-18_16_25_12
10700,277,204,16,246,185,246,222,308,222,308,185,2013-03-18_16_25_12
10701,245,167,0,217,151,217,183,274,183,274,151,2013-03-18_16_25_12
10702,224,136,12,197,120,197,152,251,152,251,120,2013-03-18_16_25_12
10703,213,112,3,189,99,189,125,237,125,237,99,2013-03-18_16_25_12
10704,301,150,13,271,135,271,165,330,165,330,135,2013-03-18_16_25_12
10705,338,290,11,304,268,304,312,373,312,373,268,2013-03-18_16_25_12
10706,178,68,17,151,56,151,81,204,81,204,56,2013-03-18_16_25_12
10707,191,89,19,168,78,168,101,215,101,215,78,2013-03-18_16_25_12
10708,278,124,14,253,111,253,137,302,137,302,111,2013-03-18_16_25_12
10709,257,98,5,235,84,235,112,279,112,279,84,2013-03-18_16_25_12
10710,342,181,10,319,165,319,197,365,197,365,165,2013-03-18_16_25_12
10711,229,56,9,208,47,208,66,249,66,249,47,2013-03-18_16_25_12
10712,238,75,7,213,64,213,87,264,87,264,64,2013-03-18_16_25_12
